"Country","Year","CountryCode","Region","IncomeGroup","Injuries","Communicable","NonCommunicable","Co2emissions","Treeloss","ExpansionSum","Meatsum","Forest_Tonsum","LifeExpectancy","Undernourishment"
"Jamaica",2015,"JAM","Latin America & Caribbean","Upper middle income",57320.15,112595.46,563653.3,1585032.31541339,2958.79296110286,918351,126397.95,16366,74.098,9.70844012761959
"Jamaica",2016,"JAM","Latin America & Caribbean","Upper middle income",59047.24,110316.12,570273.44,1140335.32302941,2041.87746237543,943643,141575.62,20500,74.175,9.31382957629487
"Japan",2001,"JPN","East Asia & Pacific","High income",3740899.3,1971391.2,27958110.06,8881743.53416635,24157.7611006001,924549,2915994,97202162,81.4170731707317,2.50020905707495
"Japan",2002,"JPN","East Asia & Pacific","High income",3721633.46,1958242.73,28121964.63,9995600.44832582,26290.7412555709,943167,3021759,97846152,81.5634146341463,2.49414163217866
"Japan",2003,"JPN","East Asia & Pacific","High income",3744347.9,1972128.54,28449721.23,7676659.48596633,19842.8579006599,908506,3020107,97710616,81.76,2.50724328591523
"Japan",2004,"JPN","East Asia & Pacific","High income",3732029.28,1967885.35,28696534.33,14839344.141908,37556.679414227,951703,3029567.5,99546000,82.030243902439,2.50294939495523
"Japan",2005,"JPN","East Asia & Pacific","High income",3727544.51,2003154.25,29099084.74,14809765.6433505,36552.0100025517,957190,3030916.5,100914746,81.9251219512195,2.49608957422547
"Japan",2006,"JPN","East Asia & Pacific","High income",3672187.72,1998113.35,29213268.66,16070453.5739797,39179.479029172,914872,3121906,101774300,82.3219512195122,2.49920289384898
"Japan",2007,"JPN","East Asia & Pacific","High income",3630511.52,2001858.99,29429010.82,19143734.8128169,45772.3846211169,959022,3130771,102428700,82.5070731707317,2.49956907714679
"Japan",2008,"JPN","East Asia & Pacific","High income",3602237.4,2005913.59,29632558.2,17205983.1812731,41015.0903669638,949818,3149233.5,100794252,82.5875609756098,2.50473509222852
"Japan",2009,"JPN","East Asia & Pacific","High income",3572240.11,2001384.82,29795348.06,17436853.2273106,41059.2463938152,899547,3250354,87097919,82.9314634146342,2.59035558313979
"Japan",2010,"JPN","East Asia & Pacific","High income",3543927.03,2023257.29,30129010.97,15528585.4845846,35885.3472469182,856617,3233368.8,91251031,82.8426829268293,2.69128016286935
"Japan",2011,"JPN","East Asia & Pacific","High income",3858529.87,2033074.43,30473949.56,15786950.1188414,36099.9520100691,887047,3153784,88960578,82.5912195121951,2.49332624868239
"Japan",2012,"JPN","East Asia & Pacific","High income",3441927.33,2028717.45,30590225.7,20184537.0503055,45945.7230719788,908228,3280540.8,87189622,83.0960975609756,2.48941507792659
"Japan",2013,"JPN","East Asia & Pacific","High income",3376679.85,2016343.36,30706298.8,10423933.6902888,23425.9030813779,912356,3904514.8,88213000,83.3319512195122,2.50798193400888
"Japan",2014,"JPN","East Asia & Pacific","High income",3320559.59,1995303.24,30780369.83,12755429.8760982,28429.4743079164,925325,3902288.8,89443651,83.5878048780488,2.51012387742176
"Japan",2015,"JPN","East Asia & Pacific","High income",3254159.33,1983045.88,30823034.74,14341768.9521523,31354.4162538586,919304,3875144,88415849,83.7939024390244,2.50417817644767
"Japan",2016,"JPN","East Asia & Pacific","High income",3267793.72,1979373.56,30930863.67,25357951.8497251,55475.2938444538,910430,3921457.2,87814708,83.9848780487805,2.50575680792601
"Jordan",2001,"JOR","Middle East & North Africa","Upper middle income",138591.49,260138.98,723809.92,202.847653357813,0.854396082714844,626628,144021.67,94436,71.907,9.7116958604342
"Jordan",2002,"JOR","Middle East & North Africa","Upper middle income",134820.75,254672.29,735235.42,83.3754353782995,0.326737273730469,775899,145877.88,92515,72.083,7.69760027911204
"Jordan",2003,"JOR","Middle East & North Africa","Upper middle income",138941.75,252240.09,745660.88,20.3890851926462,0.130542170213759,699436,149452.84,151033,72.256,6.32171885949218
"Jordan",2004,"JOR","Middle East & North Africa","Upper middle income",140546.19,252021.27,777986.98,351.03680685866,2.2851488385829,780458,162738.44,154192,72.427,5.6972873352496
"Jordan",2005,"JOR","Middle East & North Africa","Upper middle income",149371.49,257676.03,821488.14,35.3444950807949,0.130808200301649,743998,156340.23,165392,72.595,5.47983160177123
"Jordan",2006,"JOR","Middle East & North Africa","Upper middle income",141062.43,260620.81,856290.82,77.9995553887478,0.848877418066406,673340,146870.05,176472,72.763,5.68559599526018
"Jordan",2007,"JOR","Middle East & North Africa","Upper middle income",139999.15,262102.31,870565.04,51.2617044938436,0.391925696748047,644332,170573.8,192600,72.931,6.08629173718698
"Jordan",2008,"JOR","Middle East & North Africa","Upper middle income",144170.47,262894.39,888874.63,60.2566733094117,0.261053737659505,561824,179631.22,203700,73.099,6.51257704203171
"Jordan",2010,"JOR","Middle East & North Africa","Upper middle income",140750.19,260476.31,953681.16,77.7062155224402,0.33447783562717,633338,217564.77,211142,73.428,6.22627222873099
"Jordan",2011,"JOR","Middle East & North Africa","Upper middle income",144564.32,262499.37,1002280.94,15.220626070648,0.0653132706141493,840926,226045.34,227210,73.581,6.07975904420479
"Jordan",2012,"JOR","Middle East & North Africa","Upper middle income",152392.29,268844.84,1063737.72,52.7050937515489,0.195856852265625,587206,235272.89,228305,73.722,6.28023917460374
"Jordan",2013,"JOR","Middle East & North Africa","Upper middle income",160124.84,275120.9,1127227.31,27.6242220129277,0.130424741305339,686632,225671.03,229430,73.851,5.99321706604681
"Jordan",2014,"JOR","Middle East & North Africa","Upper middle income",166933.09,284562.99,1198207.85,191.612046342395,1.10882558299696,737948,233635.67,230585,73.969,5.98867557012667
"Jordan",2015,"JOR","Middle East & North Africa","Upper middle income",174132.04,292873.44,1268626.33,131.040485186026,0.718087426486545,800998,232087.77,231770,74.078,6.29515216337199
"Kazakhstan",2001,"KAZ","Europe & Central Asia","Upper middle income",1132464.17,999214.58,4461248.41,1178537.14931972,5456.59242007113,256015,591218.3,93846,65.76,6.51550648210446
"Kazakhstan",2002,"KAZ","Europe & Central Asia","Upper middle income",1134706.89,971564.89,4525375.95,797448.257570994,3499.90509536666,251102,604503.9,128409,65.95,6.59291334335941
"Kazakhstan",2003,"KAZ","Europe & Central Asia","Upper middle income",1169591.78,952729.35,4620625.04,674299.970430045,3628.21462962094,244893,614751.94,116009,65.74,7.09162808754734
"Kazakhstan",2004,"KAZ","Europe & Central Asia","Upper middle income",1234002.24,941261.73,4666297.17,1242218.81088257,6276.65103610533,253804,655434.56,138809,66.06,7.52097632179225
"Kazakhstan",2005,"KAZ","Europe & Central Asia","Upper middle income",1260407.14,940183.39,4751056.39,936628.373988679,3610.24031348935,271117,676228.75,167201,65.86,7.29130002719267
"Kazakhstan",2006,"KAZ","Europe & Central Asia","Upper middle income",1271964.59,924748.98,4788291.75,829530.111188151,3816.88695153776,285188,725644.44,341055,66.15,6.30451037618988
"Kazakhstan",2007,"KAZ","Europe & Central Asia","Upper middle income",1245920,899697.26,4759849.1,1219486.94212234,5465.06554452729,269848,752294,418111,66.34,5.1132351719686
"Kazakhstan",2008,"KAZ","Europe & Central Asia","Upper middle income",1164954.06,864119.57,4626055.13,1097676.32016325,5136.73558813183,253046,779056.6,359531,67.11,4.28946705478479
"Kazakhstan",2009,"KAZ","Europe & Central Asia","Upper middle income",1088263.65,826504.3,4520250,1785998.91877424,6889.22987009995,279858,794085.9,430441,68.39,3.71330306876606
"Kazakhstan",2010,"KAZ","Europe & Central Asia","Upper middle income",1076538.42,796329.72,4541357.58,1018117.55863153,3303.8544610072,261547,834550.75,438094,68.45,3.21077008202594
"Kazakhstan",2011,"KAZ","Europe & Central Asia","Upper middle income",1051817.35,756544.34,4525787.33,1864303.17741592,5814.6712049825,302802,838262.9,453994,68.69,2.60782689568195
"Kazakhstan",2012,"KAZ","Europe & Central Asia","Upper middle income",1029917.3,723795.29,4497691.72,1193247.33009443,4093.01530207657,286323,844946.75,374996,69.52,2.49688995097289
"Kazakhstan",2013,"KAZ","Europe & Central Asia","Upper middle income",986658.58,690504.27,4392183.2,836312.650956445,3256.0735846581,305548,865316.06,479840,70.62,2.49351330430927
"Kazakhstan",2014,"KAZ","Europe & Central Asia","Upper middle income",938838.13,657539.94,4321617.49,215695.762355652,654.612304608446,312077,892358.8,478542,71.44,2.50869846919443
"Kazakhstan",2015,"KAZ","Europe & Central Asia","Upper middle income",902595.4,633299.63,4288052.52,73008.6701532215,186.505952421042,316317,921801,478542,71.97,2.5001208941889
"Kazakhstan",2016,"KAZ","Europe & Central Asia","Upper middle income",859965.94,607825.28,4282763.68,489612.567606927,1424.01232604104,339753,951224,478542,72.41,2.49280587318198
"Kenya",2001,"KEN","Sub-Saharan Africa","Lower middle income",796122.25,16737067.36,3793539.32,9429085.56155949,22555.4594136595,548166,434844.72,963540,51.101,32.1358063377398
"Kenya",2002,"KEN","Sub-Saharan Africa","Lower middle income",814440.8,16781791.34,3958195.61,10746101.9593854,24330.6618705564,499758,466878.9,1041557,51.606,33.4636350729017
"Kenya",2003,"KEN","Sub-Saharan Africa","Lower middle income",848472.73,16738010.08,4134060.35,7249875.7598415,20793.6233697172,580847,494733.62,1124191,52.41,34.8817337428934
"Kenya",2004,"KEN","Sub-Saharan Africa","Lower middle income",894196.56,16477901.4,4292616.28,8419987.85725674,21877.6069341932,592503,506932.88,1305082,53.475,32.1084648006345
"Kenya",2005,"KEN","Sub-Saharan Africa","Lower middle income",948916.52,16008150.7,4450879.6,6876674.00715134,22656.295235966,710757,549925.9,1543871,54.732,28.4258836084842
"Kenya",2006,"KEN","Sub-Saharan Africa","Lower middle income",992344.83,15420186.15,4604534.26,10801172.1706644,26666.2116422296,692725,594271.7,1578753,56.093,26.0556717728852
"Kenya",2007,"KEN","Sub-Saharan Africa","Lower middle income",1033008.13,14713713.13,4753937.62,14011581.6428323,31613.908843827,701101,660045.56,1415187,57.463,26.7966133219111
"Kenya",2008,"KEN","Sub-Saharan Africa","Lower middle income",1160267.93,14100254.18,4891703.56,10030965.0268914,25937.5575551726,760789,682741.5,1445316,58.76,26.7171008826569
"Kenya",2009,"KEN","Sub-Saharan Africa","Lower middle income",1070799.72,13566824.61,5046911.37,9005563.7051639,27248.4607011345,670583,702768.3,940486,59.932,24.6233947397615
"Kenya",2010,"KEN","Sub-Saharan Africa","Lower middle income",1087597.04,13018387.28,5224568.63,11673797.7697624,26317.6340753834,675577,685553.25,975245,60.959,22.1004330196951
"Kenya",2011,"KEN","Sub-Saharan Africa","Lower middle income",1114789.94,12528123.46,5394770.69,9587420.35837227,22437.2000725843,736642,682684,1009086,61.851,20.5720583291175
"Kenya",2012,"KEN","Sub-Saharan Africa","Lower middle income",1138229.44,12147734.03,5519886.52,10908741.6837664,25782.9856145952,811232,636335,1044148,62.659,19.8211608956339
"Kenya",2013,"KEN","Sub-Saharan Africa","Lower middle income",1174955.78,11867652.04,5641066.58,9513472.8757098,23788.249491364,770891,661787,1044148,63.419,19.4068301382395
"Kenya",2014,"KEN","Sub-Saharan Africa","Lower middle income",1144149.55,11611948.93,5765346.72,10565648.0564189,26628.5490920333,777012,681691,1118117,64.135,19.5581326050085
"Kenya",2015,"KEN","Sub-Saharan Africa","Lower middle income",1157115.86,11220647.59,5880993.92,9796249.21705588,20275.0086002751,803677,742637.56,1157116,64.798,21.412839676145
"Kenya",2016,"KEN","Sub-Saharan Africa","Lower middle income",1149212.57,10802501.3,6013473.15,13314877.5808835,28830.8225077528,665907,445115.38,1195021,65.393,23.1967153859362
"Latvia",2001,"LVA","Europe & Central Asia","High income",193981.23,54542.91,828550.73,6201977.39801615,24942.8711796301,138750,60399,99600,70.7609756097561,4.59938948394035
"Latvia",2002,"LVA","Europe & Central Asia","High income",183152.59,52984.04,818639.55,7451864.2668258,29216.8121123712,177202,63375,124000,70.9609756097561,3.3956236779543
"Latvia",2003,"LVA","Europe & Central Asia","High income",169439.49,51864.61,808789.01,5723777.18185892,21339.2039270849,163262,71315,142100,71.2658536585366,2.79476687781004
"Latvia",2004,"LVA","Europe & Central Asia","High income",160876.77,49649.87,801959.22,8125188.62579242,30691.2862006916,157930,73505.13,152900,72.0268292682927,2.48969028282798
"Latvia",2005,"LVA","Europe & Central Asia","High income",160049.07,50267.45,820637.21,11150965.4521582,40781.4308051105,182041,77005.12,148000,71.3560975609756,2.49768189457517
"Latvia",2006,"LVA","Europe & Central Asia","High income",160781.01,51019.37,843468.21,10971451.9269265,38975.5816100101,149966,80101.37,195500,70.8658536585366,2.50631136224765
"Latvia",2007,"LVA","Europe & Central Asia","High income",147609.97,49567.88,827400.31,10465756.290037,36183.5768238589,195274,84672.12,212000,71.019512195122,2.49054351836844
"Latvia",2008,"LVA","Europe & Central Asia","High income",132123.05,46455.53,779985.22,8664444.32582487,29358.5779202162,216714,86367.07,191200,72.419512195122,2.50474044775056
"Latvia",2009,"LVA","Europe & Central Asia","High income",119914.28,43183.64,751740.38,10755047.5646809,34967.9655364367,211409,83496.87,195450,73.0804878048781,2.49158505918305
"Latvia",2010,"LVA","Europe & Central Asia","High income",114264.36,42094.56,738393.66,15250349.6445584,48577.7983190686,193646,80134.76,185231,73.4829268292683,2.5046537135012
"Latvia",2011,"LVA","Europe & Central Asia","High income",104860.64,40755.31,718489.75,14507124.4531666,44785.6406995858,198626,79705,192894,73.5756097560976,2.50781853345029
"Latvia",2012,"LVA","Europe & Central Asia","High income",100899.99,40377.1,706135.84,11154573.6453001,34354.3807347209,234794,78827,1273538,73.7780487804878,2.50574265823105
"Latvia",2013,"LVA","Europe & Central Asia","High income",100230.9,40385.05,708002.83,9111653.44039867,27926.5257021743,220505,80578,1376663,73.9829268292683,2.50103937218149
"Latvia",2014,"LVA","Europe & Central Asia","High income",95051.57,38578.79,691529.97,10626557.8841435,32446.5671517148,226164,84540.49,1510800,74.1243902439024,2.50073764668539
"Latvia",2015,"LVA","Europe & Central Asia","High income",90434.13,37827.54,678284.49,10338373.8714593,31044.5940057913,250804,85465.3,1841538,74.4804878048781,2.49213173509025
"Latvia",2016,"LVA","Europe & Central Asia","High income",85679.37,35554.05,659527.59,15210255.2626756,45385.7047737796,255859,87175.93,1672962,74.580487804878,2.50551693290267
"Lebanon",2001,"LBN","Middle East & North Africa","Lower middle income",96063.15,156407.56,757768.34,76398.7533729609,313.044151514672,307192,174355.14,143437,74.999,7.83015588515798
"Lebanon",2002,"LBN","Middle East & North Africa","Lower middle income",94392.85,151571.25,772014.38,21667.5420336707,93.8374824675151,309047,189489,143408,75.488,8.63638370015301
"Lebanon",2003,"LBN","Middle East & North Africa","Lower middle income",95682.17,148199.4,789011.19,18428.9645769731,90.1864621316417,294296,193851.8,211380,75.969,9.57705971758629
"Lebanon",2004,"LBN","Middle East & North Africa","Lower middle income",92765.89,146492.12,807244.72,27214.3336853789,120.541897062278,361878,197904,217351,76.432,10.6522325948187
"Lebanon",2005,"LBN","Middle East & North Africa","Lower middle income",94094.45,146384.15,827237.68,79247.9974702904,323.583350829922,344671,195939.4,217323,76.865,10.9345269608084
"Lebanon",2006,"LBN","Middle East & North Africa","Lower middle income",139806.1,148036.74,847543.12,39600.0219282535,163.557321171947,276439,194946.7,217233,77.26,10.4814375265581
"Lebanon",2007,"LBN","Middle East & North Africa","Lower middle income",94995.25,146245.49,869211.06,63054.6956020026,294.632246433993,331252,194770.56,217100,77.609,9.87612150295655
"Lebanon",2008,"LBN","Middle East & North Africa","Lower middle income",103296.69,143017.65,889175.68,103172.032534526,424.436495992151,341245,196953.5,209000,77.911,9.37974214613291
"Lebanon",2009,"LBN","Middle East & North Africa","Lower middle income",95632.78,136313.07,908391.1,102216.67271626,363.846370362554,309068,208616.19,209000,78.161,7.62317284606059
"Lebanon",2010,"LBN","Middle East & North Africa","Lower middle income",97558.3,133422.69,926496.44,36130.5213241429,129.723342677855,322826,140084.12,209000,78.36,5.67289490363184
"Lebanon",2011,"LBN","Middle East & North Africa","Lower middle income",97121.92,134459.48,960836.51,47508.303993172,162.7548218285,324830,152532.25,209000,78.507,4.21774879716453
"Lebanon",2012,"LBN","Middle East & North Africa","Lower middle income",106727.64,138241.62,1005150.52,55592.3654465703,195.756316835277,319537,155423.8,209000,78.611,4.59295217200507
"Lebanon",2013,"LBN","Middle East & North Africa","Lower middle income",118773.3,140902.02,1041634.71,56825.0175619898,209.96501492852,348502,144547.42,235000,78.683,4.98023761388319
"Lebanon",2014,"LBN","Middle East & North Africa","Lower middle income",129613.52,139167.66,1061250.12,52911.4024744394,192.726108901995,341208,151230.9,235000,78.732,5.52062383905409
"Lebanon",2015,"LBN","Middle East & North Africa","Lower middle income",127414.72,134657.91,1074402.7,62423.9715366749,206.143982032282,340198,166506.73,235000,78.768,5.91513022962468
"Lebanon",2016,"LBN","Middle East & North Africa","Lower middle income",126606,130498.96,1086974.89,98659.2947168709,333.283407820012,343505,177024.7,235000,78.8,6.22702834535196
"Lesotho",2001,"LSO","Sub-Saharan Africa","Lower middle income",129978,1373764.09,360118.16,1416.54955385729,8.05527746709418,201031,11042.3,80164,46.197,19.9833896993692
"Lesotho",2002,"LSO","Sub-Saharan Africa","Lower middle income",136056.06,1447980.8,370767.07,2151.51200553502,10.676588691033,182343,10631.8,81882,44.898,18.5664831447342
"Lesotho",2003,"LSO","Sub-Saharan Africa","Lower middle income",141656.85,1519004.23,382575.7,2448.88412702019,12.371446466008,180123,10453.8,83636,43.845,16.7860826239884
"Lesotho",2004,"LSO","Sub-Saharan Africa","Lower middle income",146952.14,1575203.08,391376.82,3378.93108566431,16.2090144944043,180335,10896.2,85428,43.083,15.3734636210169
"Lesotho",2005,"LSO","Sub-Saharan Africa","Lower middle income",150238.58,1587788.28,397447.7,2473.5625690986,12.3520081265473,184571,11541.1,87259,42.658,13.6715842867138
"Lesotho",2006,"LSO","Sub-Saharan Africa","Lower middle income",152329.04,1552646.71,400777.15,2098.71049939614,9.21347065380317,176669,12323.9,89058,42.595,12.741896858277
"Lesotho",2007,"LSO","Sub-Saharan Africa","Lower middle income",156931.67,1466694.16,404271.26,2542.89088528998,12.217639993163,177700,11586.5,90900,42.854,12.4556957258954
"Lesotho",2008,"LSO","Sub-Saharan Africa","Lower middle income",158249.14,1360606.55,409964.07,3719.29552388194,16.2842529057758,176009,10940.3,92800,43.384,12.331104768167
"Lesotho",2009,"LSO","Sub-Saharan Africa","Lower middle income",159963.95,1273532.85,412022.31,2578.01352264893,11.1320154810189,173054,10123.77,94679,44.146,11.8977241622289
"Lesotho",2010,"LSO","Sub-Saharan Africa","Lower middle income",162722.92,1216618.77,418187.33,2027.31275970435,8.34363601280707,195953,9375.38,96631,45.1,11.5863103041156
"Lesotho",2011,"LSO","Sub-Saharan Africa","Lower middle income",166606.46,1215897.94,423405.45,3016.36637721008,12.2719181812164,186107,10824.6,98402,46.207,12.0102439496893
"Lesotho",2012,"LSO","Sub-Saharan Africa","Lower middle income",168314.52,1241929.83,432016.17,2483.8374256937,11.3707321812305,180982,11177.59,100206,47.416,14.7825450989775
"Lesotho",2013,"LSO","Sub-Saharan Africa","Lower middle income",168863.73,1252935.18,439624.29,5706.18279790861,25.7389375549848,197234,10714.36,103043,48.663,19.2580662651428
"Lesotho",2014,"LSO","Sub-Saharan Africa","Lower middle income",170333.19,1255235.49,445592.04,9164.82720779906,38.0177613278765,188452,11781.16,104914,49.891,26.0052584674142
"Lesotho",2015,"LSO","Sub-Saharan Africa","Lower middle income",171049.25,1220944.95,448728.27,721.270308849097,2.07183404761936,184558,11949.22,106819,51.038,30.2283599757713
"Lesotho",2016,"LSO","Sub-Saharan Africa","Lower middle income",169438.9,1145360.63,446822.92,10261.7276066113,46.3832630170161,184591,12082.17,108454,52.059,32.1029591669245
"Liberia",2001,"LBR","Sub-Saharan Africa","Low income",127482.95,2142154.71,468017.27,13226563.0195091,29261.2615553149,290134,20296,159777,52.236,36.5063908122688
"Liberia",2002,"LBR","Sub-Saharan Africa","Low income",247413.39,2007778.24,460964.04,26645804.928125,57097.6916839437,288565,20619.39,167287,52.826,38.0348744594764
"Liberia",2003,"LBR","Sub-Saharan Africa","Low income",308828.27,1908624.74,458230.72,10271552.38814,21742.5158190405,286465,21106.29,175149,53.554,37.6147642763796
"Liberia",2004,"LBR","Sub-Saharan Africa","Low income",91027.35,1826646.59,462934.07,2987206.14525004,6249.75754021819,287056,21437.54,183382,54.422,36.3294916084547
"Liberia",2005,"LBR","Sub-Saharan Africa","Low income",94838.99,1756070.71,480392.15,5333274.11909363,11355.9625540965,290670,21935.3,192001,55.393,35.6398451937072
"Liberia",2006,"LBR","Sub-Saharan Africa","Low income",95820.43,1707926.37,497144.66,17418395.3771487,36411.2075727149,285747,23310,243000,56.4,35.1511670998109
"Liberia",2007,"LBR","Sub-Saharan Africa","Low income",97767.81,1661382.64,511856.88,21998085.023008,44484.2293590049,296860,24771.6,208000,57.365,34.3423862613007
"Liberia",2008,"LBR","Sub-Saharan Africa","Low income",101116.39,1624877.02,525751.92,18088884.5723064,36376.5418007434,295898,26428.64,216500,58.229,32.9216642287208
"Liberia",2009,"LBR","Sub-Saharan Africa","Low income",105251.21,1604635.56,550813.11,37741703.3380736,75341.8487077563,306198,28351.92,225338,58.971,33.0634206355405
"Liberia",2010,"LBR","Sub-Saharan Africa","Low income",111381.46,1596682.54,575941.18,10636568.0325079,20416.1863447328,310174,30657.3,234540,59.6,34.5560153019635
"Liberia",2011,"LBR","Sub-Saharan Africa","Low income",112472.09,1567236.35,590450.29,17877102.8048673,34554.0321794234,312133,32498,243286,60.146,35.6517455624279
"Liberia",2012,"LBR","Sub-Saharan Africa","Low income",114754.03,1507176.84,608333.76,38046991.1897468,72388.1300172314,314401,33252.58,252358,60.663,36.3293459215024
"Liberia",2013,"LBR","Sub-Saharan Africa","Low income",115561.81,1458135.39,617568.94,83833888.435695,156674.942192644,309883,32997.79,261768,61.186,35.928694066661
"Liberia",2014,"LBR","Sub-Saharan Africa","Low income",113695.88,1792166.04,618467.58,89848343.5454939,165692.659917952,311616,33318.79,271529,61.723,36.7045563573022
"Liberia",2015,"LBR","Sub-Saharan Africa","Low income",110574.86,1544823.86,623187.63,103885161.107044,187001.924792556,314188,33686.36,281654,62.269,36.5773522499534
"Liberia",2016,"LBR","Sub-Saharan Africa","Low income",110487.06,1364474.81,628845.81,96776018.9627395,169614.252658399,316362,33538.02,291350,62.802,36.387248845532
"Libya",2001,"LBY","Middle East & North Africa","Upper middle income",189689.18,224135.65,793357.98,4001.31045101836,27.2814078207878,222974,143473,96351,71.038,NA
"Libya",2002,"LBY","Middle East & North Africa","Upper middle income",197658.53,216976.14,811743.11,14464.3075226196,74.3140312317404,217966,140900,97937,71.244,NA
"Libya",2003,"LBY","Middle East & North Africa","Upper middle income",192835.53,208694.65,823048.45,7577.85086539132,39.6723641591818,217874,145800,99550,71.466,NA
"Libya",2004,"LBY","Middle East & North Africa","Upper middle income",184871.6,198452.29,825044.48,3503.63518586099,22.7280351274143,226841,146350,101191,71.693,NA
"Libya",2005,"LBY","Middle East & North Africa","Upper middle income",177964.89,189096.68,838469.55,4941.27377684045,32.2160776487934,189205,147700,102861,71.902,NA
"Libya",2006,"LBY","Middle East & North Africa","Upper middle income",180949.61,179226.61,861455.26,5416.79646941875,26.0421919094965,225565,146800,104262,72.063,NA
"Libya",2007,"LBY","Middle East & North Africa","Upper middle income",194378.3,174825.77,913319.66,1399.72808437249,7.99680003488173,223458,175500,105682,72.155,NA
"Libya",2008,"LBY","Middle East & North Africa","Upper middle income",218478.05,169566,941612.72,1536.76409683675,9.5535025023036,223341,174300,107100,72.174,NA
"Libya",2009,"LBY","Middle East & North Africa","Upper middle income",228892.45,163787.13,974123.62,1695.69877137045,9.61376598446832,227065,172684,108585,72.129,NA
"Libya",2010,"LBY","Middle East & North Africa","Upper middle income",224723.94,157803.33,982769.88,2523.67915413767,12.5314165654416,220899,182500,122351,72.044,NA
"Libya",2011,"LBY","Middle East & North Africa","Upper middle income",659171.57,154299.43,1007244.64,3484.45935250454,16.6992856863466,218450,181505,115137,71.956,NA
"Libya",2012,"LBY","Middle East & North Africa","Upper middle income",247739.28,148180.26,1027020.87,1731.70212233274,8.24727305644097,219045,183355,115746,71.901,NA
"Libya",2013,"LBY","Middle East & North Africa","Upper middle income",233248.67,145147.99,1055736.65,37450.5567895651,151.114529444924,224622,184610.98,126110,71.907,NA
"Libya",2014,"LBY","Middle East & North Africa","Upper middle income",541652.35,144215.31,1089480.44,5935.83801398377,28.0432966965039,231063,178111.98,127760,71.981,NA
"Libya",2015,"LBY","Middle East & North Africa","Upper middle income",489227.67,143638.85,1121526.9,394.427294296452,1.81836149634549,229634,174623.14,129166,72.121,NA
"Libya",2016,"LBY","Middle East & North Africa","Upper middle income",527629.5,143490.18,1156446.48,612.552843002048,2.66269912010525,226612,174765.27,143008,72.311,NA
"Lithuania",2001,"LTU","Europe & Central Asia","High income",281788.15,65951.41,1045815.65,2074701.82434749,7988.48114465208,155704,152187.4,182000,71.6585365853659,2.50874538506321
"Lithuania",2002,"LTU","Europe & Central Asia","High income",268458.64,65595.38,1040200.22,2724743.16014214,10381.8699900646,219321,177359.34,206600,71.7609756097561,2.49410212916702
"Lithuania",2003,"LTU","Europe & Central Asia","High income",263355.26,65862.12,1047691.08,2418224.49016147,8938.45565426775,200185,176452.11,251000,72.0609756097561,2.50651615492247
"Lithuania",2004,"LTU","Europe & Central Asia","High income",258109.96,67047.75,1052291.19,3639650.41830685,13162.694595483,190507,198659,264000,71.9609756097561,2.490630478213
"Lithuania",2005,"LTU","Europe & Central Asia","High income",267015.64,68681.84,1097718.22,5733327.34361235,20438.0621803194,188944,220108,306000,71.2536585365854,2.49890288870554
"Lithuania",2006,"LTU","Europe & Central Asia","High income",266425.5,69748.64,1122057.9,5097390.95625078,17504.7470195718,126137,220238.83,328000,71.0560975609756,2.49556798854925
"Lithuania",2007,"LTU","Europe & Central Asia","High income",267123.49,71090.96,1144571.25,4862448.13624626,16099.341553086,196477,224665.4,338400,70.9,2.48880560622925
"Lithuania",2008,"LTU","Europe & Central Asia","High income",244970.86,66936.9,1106978.1,4692483.55839199,15265.0386484037,232811,195283.75,344400,71.8121951219512,2.49463529290112
"Lithuania",2009,"LTU","Europe & Central Asia","High income",213961.15,60097.55,1032267.73,4516404.13709283,14452.5992632882,227444,178156.06,244600,72.9146341463415,2.50997175322092
"Lithuania",2010,"LTU","Europe & Central Asia","High income",206468.99,57932.45,1027700.97,6956945.02607998,21726.2498855073,230247,196625,364458,73.2682926829268,2.49034507364516
"Lithuania",2011,"LTU","Europe & Central Asia","High income",193389.14,55391.55,1013686.4,7432932.00518733,21796.5328763325,264704,198871,443036,73.5634146341464,2.50616393807555
"Lithuania",2012,"LTU","Europe & Central Asia","High income",186601.48,53153.65,1001779.67,5915546.36063459,17658.1881285569,279690,207397,650623,73.8634146341464,2.50669295830206
"Lithuania",2013,"LTU","Europe & Central Asia","High income",181245.5,52613.52,1003935.84,4724970.96168529,14006.2542417326,265581,219148,715000,73.9146341463415,2.5052785493805
"Lithuania",2014,"LTU","Europe & Central Asia","High income",169819.88,51137.11,977838.37,5467463.912661,16112.5210158712,277768,226506.9,731620,74.5170731707317,2.51179744840914
"Lithuania",2015,"LTU","Europe & Central Asia","High income",162765.27,50524.51,984178.45,5551996.90357565,15952.1847240542,270421,242169.1,719928,74.3219512195122,2.49012695803883
"Lithuania",2016,"LTU","Europe & Central Asia","High income",154814.19,50057.26,974118.96,8990693.72537479,25928.84715543,272530,231356.81,690141,74.6707317073171,2.49055280631574
"Luxembourg",2001,"LUX","Europe & Central Asia","High income",12963.49,5467.01,107770.41,31381.0329497471,69.9661320262109,456189,23857.12,70000,77.8243902439025,2.51018871682061
"Luxembourg",2002,"LUX","Europe & Central Asia","High income",12984.62,5479.56,108188.85,44459.9037754641,91.1089561658203,429925,23726.27,55000,77.9658536585366,2.50472769626661
